249.8 	 0.063 
249.85 	 0.068 
249.9 	 0.064 
249.95 	 0.067 
250.0 	 0.062 
250.05 	 0.069 
250.1 	 0.067 
250.15 	 0.061 
250.2 	 0.064 
250.25 	 0.062 
250.3 	 0.061 
250.35 	 0.058 
250.4 	 0.07 
250.45 	 0.072 
250.5 	 0.07 
250.55 	 0.071 
250.6 	 0.073 
250.65 	 0.08 
250.7 	 0.072 
250.75 	 0.063 
250.8 	 0.072 
250.85 	 0.076 
250.9 	 0.061 
250.95 	 0.069 
251.0 	 0.083 
251.05 	 0.076 
251.1 	 0.07 
251.15 	 0.071 
251.2 	 0.07 
251.25 	 0.067 
251.3 	 0.067 
251.35 	 0.069 
251.4 	 0.062 
251.45 	 0.06 
251.5 	 0.055 
251.55 	 0.057 
251.6 	 0.058 
251.65 	 0.067 
251.7 	 0.072 
251.75 	 0.073 
251.8 	 0.069 
251.85 	 0.07 
251.9 	 0.07 
251.95 	 0.066 
252.0 	 0.064 
252.05 	 0.07 
252.1 	 0.059 
252.15 	 0.056 
252.2 	 0.052 
252.25 	 0.048 
252.3 	 0.053 
252.35 	 0.053 
252.4 	 0.061 
252.45 	 0.073 
252.5 	 0.064 
252.55 	 0.062 
252.6 	 0.065 
252.65 	 0.071 
252.7 	 0.071 
252.75 	 0.073 
252.8 	 0.077 
252.85 	 0.077 
252.9 	 0.073 
252.95 	 0.071 
253.0 	 0.066 
253.05 	 0.064 
253.1 	 0.071 
253.15 	 0.056 
253.2 	 0.06 
253.25 	 0.05 
253.3 	 0.055 
253.35 	 0.059 
253.4 	 0.061 
253.45 	 0.056 
253.5 	 0.062 
253.55 	 0.07 
253.6 	 0.069 
253.65 	 0.064 
253.7 	 0.063 
253.75 	 0.065 
253.8 	 0.059 
253.85 	 0.053 
253.9 	 0.053 
253.95 	 0.059 
254.0 	 0.053 
254.05 	 0.052 
254.1 	 0.054 
254.15 	 0.049 
254.2 	 0.053 
254.25 	 0.058 
254.3 	 0.062 
254.35 	 0.069 
254.4 	 0.067 
254.45 	 0.067 
254.5 	 0.065 
254.55 	 0.059 
254.6 	 0.065 
254.65 	 0.065 
254.7 	 0.073 
254.75 	 0.075 
254.8 	 0.068 
254.85 	 0.077 
254.9 	 0.084 
254.95 	 0.07 
255.0 	 0.068 
255.05 	 0.061 
255.1 	 0.062 
255.15 	 0.065 
255.2 	 0.077 
255.25 	 0.067 
255.3 	 0.072 
255.35 	 0.079 
255.4 	 0.076 
255.45 	 0.073 
255.5 	 0.083 
255.55 	 0.072 
255.6 	 0.061 
255.65 	 0.068 
255.7 	 0.066 
255.75 	 0.068 
255.8 	 0.068 
255.85 	 0.06 
255.9 	 0.072 
255.95 	 0.063 
256.0 	 0.061 
256.05 	 0.08 
256.1 	 0.073 
256.15 	 0.067 
256.2 	 0.065 
256.25 	 0.059 
256.3 	 0.07 
256.35 	 0.075 
256.4 	 0.081 
256.45 	 0.083 
256.5 	 0.087 
256.55 	 0.078 
256.6 	 0.083 
256.65 	 0.071 
256.7 	 0.079 
256.75 	 0.08 
256.8 	 0.078 
256.85 	 0.077 
256.9 	 0.07 
256.95 	 0.069 
257.0 	 0.073 
257.05 	 0.077 
257.1 	 0.074 
257.15 	 0.081 
257.2 	 0.074 
257.25 	 0.073 
257.3 	 0.063 
257.35 	 0.063 
257.4 	 0.059 
257.45 	 0.069 
257.5 	 0.065 
257.55 	 0.067 
257.6 	 0.068 
257.65 	 0.071 
257.7 	 0.064 
257.75 	 0.066 
257.8 	 0.072 
257.85 	 0.07 
257.9 	 0.077 
257.95 	 0.075 
258.0 	 0.073 
258.05 	 0.069 
258.1 	 0.064 
258.15 	 0.062 
258.2 	 0.056 
258.25 	 0.066 
258.3 	 0.052 
258.35 	 0.061 
258.4 	 0.067 
258.45 	 0.064 
258.5 	 0.065 
258.55 	 0.076 
258.6 	 0.074 
258.65 	 0.077 
258.7 	 0.071 
258.75 	 0.072 
258.8 	 0.072 
258.85 	 0.068 
258.9 	 0.07 
258.95 	 0.067 
259.0 	 0.066 
259.05 	 0.068 
259.1 	 0.064 
259.15 	 0.063 
259.2 	 0.053 
259.25 	 0.058 
259.3 	 0.057 
259.35 	 0.059 
259.4 	 0.061 
259.45 	 0.068 
259.5 	 0.066 
259.55 	 0.068 
259.6 	 0.065 
259.65 	 0.07 
259.7 	 0.08 
259.75 	 0.071 
259.8 	 0.06 
259.85 	 0.067 
259.9 	 0.067 
259.95 	 0.07 
260.0 	 0.07 
260.05 	 0.072 
260.1 	 0.075 
260.15 	 0.069 
260.2 	 0.068 
260.25 	 0.067 
260.3 	 0.065 
260.35 	 0.072 
260.4 	 0.08 
260.45 	 0.085 
260.5 	 0.078 
260.55 	 0.075 
260.6 	 0.071 
260.65 	 0.071 
260.7 	 0.072 
260.75 	 0.075 
260.8 	 0.074 
260.85 	 0.071 
260.9 	 0.076 
260.95 	 0.078 
261.0 	 0.078 
261.05 	 0.072 
261.1 	 0.074 
261.15 	 0.072 
261.2 	 0.069 
261.25 	 0.067 
261.3 	 0.074 
261.35 	 0.077 
261.4 	 0.074 
261.45 	 0.077 
261.5 	 0.082 
261.55 	 0.074 
261.6 	 0.08 
261.65 	 0.077 
261.7 	 0.075 
261.75 	 0.077 
261.8 	 0.068 
261.85 	 0.072 
261.9 	 0.074 
261.95 	 0.075 
262.0 	 0.079 
262.05 	 0.078 
262.1 	 0.082 
262.15 	 0.077 
262.2 	 0.072 
262.25 	 0.076 
262.3 	 0.071 
262.35 	 0.064 
262.4 	 0.067 
262.45 	 0.061 
262.5 	 0.069 
262.55 	 0.067 
262.6 	 0.074 
262.65 	 0.075 
262.7 	 0.073 
262.75 	 0.074 
262.8 	 0.082 
262.85 	 0.087 
262.9 	 0.079 
262.95 	 0.072 
263.0 	 0.074 
263.05 	 0.074 
263.1 	 0.073 
263.15 	 0.076 
263.2 	 0.076 
263.25 	 0.083 
263.3 	 0.07 
263.35 	 0.072 
263.4 	 0.069 
263.45 	 0.073 
263.5 	 0.072 
263.55 	 0.064 
263.6 	 0.074 
263.65 	 0.078 
263.7 	 0.071 
263.75 	 0.075 
263.8 	 0.071 
263.85 	 0.067 
263.9 	 0.069 
263.95 	 0.067 
264.0 	 0.068 
264.05 	 0.078 
264.1 	 0.077 
264.15 	 0.076 
264.2 	 0.077 
264.25 	 0.073 
264.3 	 0.073 
264.35 	 0.082 
264.4 	 0.076 
264.45 	 0.078 
264.5 	 0.076 
264.55 	 0.072 
264.6 	 0.073 
264.65 	 0.071 
264.7 	 0.074 
264.75 	 0.073 
264.8 	 0.07 
264.85 	 0.07 
264.9 	 0.068 
264.95 	 0.069 
265.0 	 0.067 
265.05 	 0.066 
265.1 	 0.066 
265.15 	 0.079 
265.2 	 0.075 
265.25 	 0.064 
265.3 	 0.073 
265.35 	 0.067 
265.4 	 0.074 
265.45 	 0.079 
265.5 	 0.075 
265.55 	 0.065 
265.6 	 0.064 
265.65 	 0.075 
265.7 	 0.092 
265.75 	 0.074 
265.8 	 0.074 
265.85 	 0.081 
265.9 	 0.072 
265.95 	 0.073 
266.0 	 0.068 
266.05 	 0.065 
266.1 	 0.06 
266.15 	 0.071 
266.2 	 0.065 
266.25 	 0.072 
266.3 	 0.066 
266.35 	 0.068 
266.4 	 0.075 
266.45 	 0.081 
266.5 	 0.068 
266.55 	 0.07 
266.6 	 0.071 
266.65 	 0.073 
266.7 	 0.08 
266.75 	 0.077 
266.8 	 0.073 
266.85 	 0.071 
266.9 	 0.07 
266.95 	 0.074 
267.0 	 0.071 
267.05 	 0.078 
267.1 	 0.083 
267.15 	 0.082 
267.2 	 0.074 
267.25 	 0.067 
267.3 	 0.066 
267.35 	 0.071 
267.4 	 0.07 
267.45 	 0.075 
267.5 	 0.075 
267.55 	 0.073 
267.6 	 0.068 
267.65 	 0.068 
267.7 	 0.067 
267.75 	 0.065 
267.8 	 0.073 
267.85 	 0.068 
267.9 	 0.069 
267.95 	 0.071 
268.0 	 0.077 
268.05 	 0.072 
268.1 	 0.085 
268.15 	 0.085 
268.2 	 0.074 
268.25 	 0.072 
268.3 	 0.067 
268.35 	 0.065 
268.4 	 0.061 
268.45 	 0.072 
268.5 	 0.065 
268.55 	 0.065 
268.6 	 0.058 
268.65 	 0.068 
268.7 	 0.061 
268.75 	 0.066 
268.8 	 0.065 
268.85 	 0.072 
268.9 	 0.065 
268.95 	 0.068 
269.0 	 0.082 
269.05 	 0.075 
269.1 	 0.082 
269.15 	 0.062 
269.2 	 0.062 
269.25 	 0.074 
269.3 	 0.075 
269.35 	 0.072 
269.4 	 0.076 
269.45 	 0.076 
269.5 	 0.069 
269.55 	 0.071 
269.6 	 0.07 
269.65 	 0.072 
269.7 	 0.061 
269.75 	 0.071 
269.8 	 0.065 
269.85 	 0.068 
269.9 	 0.077 
269.95 	 0.074 
270.0 	 0.07 
270.05 	 0.08 
270.1 	 0.081 
270.15 	 0.084 
270.2 	 0.073 
270.25 	 0.078 
270.3 	 0.076 
270.35 	 0.073 
270.4 	 0.075 
270.45 	 0.077 
270.5 	 0.079 
270.55 	 0.07 
270.6 	 0.068 
270.65 	 0.073 
270.7 	 0.072 
270.75 	 0.07 
270.8 	 0.073 
270.85 	 0.077 
270.9 	 0.076 
270.95 	 0.077 
271.0 	 0.072 
271.05 	 0.069 
271.1 	 0.069 
271.15 	 0.064 
271.2 	 0.069 
271.25 	 0.073 
271.3 	 0.078 
271.35 	 0.075 
271.4 	 0.068 
271.45 	 0.071 
271.5 	 0.073 
271.55 	 0.065 
271.6 	 0.058 
271.65 	 0.071 
271.7 	 0.066 
271.75 	 0.067 
271.8 	 0.065 
271.85 	 0.067 
271.9 	 0.076 
271.95 	 0.072 
272.0 	 0.068 
272.05 	 0.07 
272.1 	 0.065 
272.15 	 0.061 
272.2 	 0.067 
272.25 	 0.061 
272.3 	 0.064 
272.35 	 0.064 
272.4 	 0.061 
272.45 	 0.071 
272.5 	 0.069 
272.55 	 0.071 
272.6 	 0.067 
272.65 	 0.071 
272.7 	 0.077 
272.75 	 0.078 
272.8 	 0.083 
272.85 	 0.086 
272.9 	 0.075 
272.95 	 0.07 
273.0 	 0.079 
273.05 	 0.069 
273.1 	 0.066 
273.15 	 0.073 
273.2 	 0.069 
273.25 	 0.072 
273.3 	 0.064 
273.35 	 0.065 
273.4 	 0.071 
273.45 	 0.062 
273.5 	 0.065 
273.55 	 0.06 
273.6 	 0.058 
273.65 	 0.065 
273.7 	 0.059 
273.75 	 0.064 
273.8 	 0.06 
273.85 	 0.063 
273.9 	 0.072 
273.95 	 0.076 
274.0 	 0.07 
274.05 	 0.068 
274.1 	 0.06 
274.15 	 0.062 
274.2 	 0.057 
274.25 	 0.066 
274.3 	 0.057 
274.35 	 0.061 
274.4 	 0.066 
274.45 	 0.072 
274.5 	 0.062 
274.55 	 0.058 
274.6 	 0.064 
274.65 	 0.063 
274.7 	 0.065 
274.75 	 0.062 
274.8 	 0.063 
274.85 	 0.057 
274.9 	 0.064 
274.95 	 0.063 
275.0 	 0.06 
275.05 	 0.063 
275.1 	 0.063 
275.15 	 0.071 
275.2 	 0.062 
275.25 	 0.064 
275.3 	 0.065 
275.35 	 0.061 
275.4 	 0.063 
275.45 	 0.067 
275.5 	 0.057 
275.55 	 0.058 
275.6 	 0.059 
275.65 	 0.062 
275.7 	 0.067 
275.75 	 0.06 
275.8 	 0.062 
275.85 	 0.061 
275.9 	 0.059 
275.95 	 0.061 
276.0 	 0.059 
276.05 	 0.063 
276.1 	 0.059 
276.15 	 0.068 
276.2 	 0.064 
276.25 	 0.071 
276.3 	 0.06 
276.35 	 0.065 
276.4 	 0.068 
276.45 	 0.067 
276.5 	 0.065 
276.55 	 0.064 
276.6 	 0.066 
276.65 	 0.069 
276.7 	 0.062 
276.75 	 0.059 
276.8 	 0.049 
276.85 	 0.048 
276.9 	 0.061 
276.95 	 0.064 
277.0 	 0.071 
277.05 	 0.067 
277.1 	 0.064 
277.15 	 0.068 
277.2 	 0.065 
277.25 	 0.064 
277.3 	 0.076 
277.35 	 0.074 
277.4 	 0.075 
277.45 	 0.065 
277.5 	 0.057 
277.55 	 0.049 
277.6 	 0.057 
277.65 	 0.061 
277.7 	 0.06 
277.75 	 0.064 
277.8 	 0.064 
277.85 	 0.06 
277.9 	 0.07 
277.95 	 0.072 
278.0 	 0.063 
278.05 	 0.061 
278.1 	 0.064 
278.15 	 0.069 
278.2 	 0.067 
278.25 	 0.063 
278.3 	 0.064 
278.35 	 0.063 
278.4 	 0.07 
278.45 	 0.063 
278.5 	 0.059 
278.55 	 0.069 
278.6 	 0.062 
278.65 	 0.063 
278.7 	 0.063 
278.75 	 0.057 
278.8 	 0.072 
278.85 	 0.066 
278.9 	 0.067 
278.95 	 0.065 
279.0 	 0.067 
279.05 	 0.075 
279.1 	 0.066 
279.15 	 0.064 
279.2 	 0.065 
279.25 	 0.06 
279.3 	 0.062 
279.35 	 0.053 
279.4 	 0.052 
279.45 	 0.051 
279.5 	 0.048 
279.55 	 0.062 
279.6 	 0.068 
279.65 	 0.063 
279.7 	 0.067 
279.75 	 0.051 
279.8 	 0.06 
279.85 	 0.064 
279.9 	 0.059 
279.95 	 0.056 
280.0 	 0.057 
280.05 	 0.06 
280.1 	 0.061 
280.15 	 0.063 
280.2 	 0.06 
280.25 	 0.059 
280.3 	 0.061 
280.35 	 0.071 
280.4 	 0.071 
280.45 	 0.075 
280.5 	 0.064 
280.55 	 0.06 
280.6 	 0.06 
280.65 	 0.048 
280.7 	 0.057 
280.75 	 0.058 
280.8 	 0.055 
280.85 	 0.067 
280.9 	 0.061 
280.95 	 0.064 
281.0 	 0.057 
281.05 	 0.067 
281.1 	 0.065 
281.15 	 0.061 
281.2 	 0.066 
281.25 	 0.06 
281.3 	 0.057 
281.35 	 0.067 
281.4 	 0.07 
281.45 	 0.061 
281.5 	 0.064 
281.55 	 0.063 
281.6 	 0.059 
281.65 	 0.061 
281.7 	 0.068 
281.75 	 0.067 
281.8 	 0.062 
281.85 	 0.063 
281.9 	 0.06 
281.95 	 0.055 
282.0 	 0.056 
282.05 	 0.065 
282.1 	 0.069 
282.15 	 0.071 
282.2 	 0.076 
282.25 	 0.074 
282.3 	 0.074 
282.35 	 0.087 
282.4 	 0.086 
282.45 	 0.082 
282.5 	 0.076 
282.55 	 0.073 
282.6 	 0.072 
282.65 	 0.062 
282.7 	 0.066 
282.75 	 0.066 
282.8 	 0.07 
282.85 	 0.06 
282.9 	 0.059 
282.95 	 0.062 
283.0 	 0.058 
283.05 	 0.06 
283.1 	 0.064 
283.15 	 0.064 
283.2 	 0.065 
283.25 	 0.065 
283.3 	 0.065 
283.35 	 0.065 
283.4 	 0.066 
283.45 	 0.072 
283.5 	 0.073 
283.55 	 0.072 
283.6 	 0.064 
283.65 	 0.074 
283.7 	 0.068 
283.75 	 0.065 
283.8 	 0.067 
283.85 	 0.062 
283.9 	 0.058 
283.95 	 0.053 
284.0 	 0.054 
284.05 	 0.056 
284.1 	 0.066 
284.15 	 0.062 
284.2 	 0.065 
284.25 	 0.071 
284.3 	 0.072 
284.35 	 0.074 
284.4 	 0.067 
284.45 	 0.069 
284.5 	 0.066 
284.55 	 0.062 
284.6 	 0.066 
284.65 	 0.07 
284.7 	 0.08 
284.75 	 0.07 
284.8 	 0.07 
284.85 	 0.067 
284.9 	 0.066 
284.95 	 0.065 
285.0 	 0.077 
285.05 	 0.076 
285.1 	 0.07 
285.15 	 0.057 
285.2 	 0.069 
285.25 	 0.07 
285.3 	 0.066 
285.35 	 0.067 
285.4 	 0.065 
285.45 	 0.072 
285.5 	 0.069 
285.55 	 0.064 
285.6 	 0.062 
285.65 	 0.063 
285.7 	 0.068 
285.75 	 0.074 
285.8 	 0.07 
285.85 	 0.068 
285.9 	 0.071 
285.95 	 0.074 
286.0 	 0.069 
286.05 	 0.069 
286.1 	 0.081 
286.15 	 0.073 
286.2 	 0.069 
286.25 	 0.06 
286.3 	 0.069 
286.35 	 0.058 
286.4 	 0.066 
286.45 	 0.075 
286.5 	 0.065 
286.55 	 0.071 
286.6 	 0.064 
286.65 	 0.07 
286.7 	 0.071 
286.75 	 0.075 
286.8 	 0.078 
286.85 	 0.073 
286.9 	 0.083 
286.95 	 0.078 
287.0 	 0.082 
287.05 	 0.08 
287.1 	 0.078 
287.15 	 0.074 
287.2 	 0.077 
287.25 	 0.078 
287.3 	 0.077 
287.35 	 0.07 
287.4 	 0.074 
287.45 	 0.073 
287.5 	 0.077 
287.55 	 0.077 
287.6 	 0.07 
287.65 	 0.073 
287.7 	 0.069 
287.75 	 0.073 
287.8 	 0.073 
287.85 	 0.082 
287.9 	 0.078 
287.95 	 0.079 
288.0 	 0.076 
288.05 	 0.068 
288.1 	 0.063 
288.15 	 0.063 
288.2 	 0.074 
288.25 	 0.076 
288.3 	 0.079 
288.35 	 0.073 
288.4 	 0.073 
288.45 	 0.082 
288.5 	 0.086 
288.55 	 0.077 
288.6 	 0.075 
288.65 	 0.074 
288.7 	 0.069 
288.75 	 0.074 
288.8 	 0.082 
288.85 	 0.081 
288.9 	 0.078 
288.95 	 0.068 
289.0 	 0.066 
289.05 	 0.064 
289.1 	 0.067 
289.15 	 0.068 
289.2 	 0.074 
289.25 	 0.076 
289.3 	 0.072 
289.35 	 0.065 
289.4 	 0.06 
289.45 	 0.07 
289.5 	 0.067 
289.55 	 0.066 
289.6 	 0.072 
289.65 	 0.065 
289.7 	 0.071 
289.75 	 0.067 
289.8 	 0.071 
289.85 	 0.064 
289.9 	 0.064 
289.95 	 0.067 
290.0 	 0.07 
290.05 	 0.083 
290.1 	 0.071 
290.15 	 0.067 
290.2 	 0.078 
290.25 	 0.072 
290.3 	 0.08 
290.35 	 0.08 
290.4 	 0.074 
290.45 	 0.077 
290.5 	 0.066 
290.55 	 0.067 
290.6 	 0.062 
290.65 	 0.072 
290.7 	 0.061 
290.75 	 0.066 
290.8 	 0.063 
290.85 	 0.068 
290.9 	 0.057 
290.95 	 0.057 
291.0 	 0.057 
291.05 	 0.059 
291.1 	 0.063 
291.15 	 0.07 
291.2 	 0.074 
291.25 	 0.075 
291.3 	 0.072 
291.35 	 0.068 
291.4 	 0.065 
291.45 	 0.075 
291.5 	 0.064 
291.55 	 0.07 
291.6 	 0.062 
291.65 	 0.057 
291.7 	 0.053 
291.75 	 0.057 
291.8 	 0.056 
291.85 	 0.058 
291.9 	 0.06 
291.95 	 0.067 
292.0 	 0.071 
292.05 	 0.07 
292.1 	 0.061 
292.15 	 0.061 
292.2 	 0.059 
292.25 	 0.06 
292.3 	 0.056 
292.35 	 0.057 
292.4 	 0.061 
292.45 	 0.065 
292.5 	 0.069 
292.55 	 0.073 
292.6 	 0.075 
292.65 	 0.066 
292.7 	 0.067 
292.75 	 0.065 
292.8 	 0.068 
292.85 	 0.066 
292.9 	 0.059 
292.95 	 0.057 
293.0 	 0.054 
293.05 	 0.054 
293.1 	 0.054 
293.15 	 0.051 
293.2 	 0.043 
293.25 	 0.057 
293.3 	 0.058 
293.35 	 0.062 
293.4 	 0.06 
293.45 	 0.063 
293.5 	 0.059 
293.55 	 0.054 
293.6 	 0.063 
293.65 	 0.069 
293.7 	 0.065 
293.75 	 0.071 
293.8 	 0.067 
293.85 	 0.066 
293.9 	 0.061 
293.95 	 0.058 
294.0 	 0.062 
294.05 	 0.059 
294.1 	 0.055 
294.15 	 0.052 
294.2 	 0.059 
294.25 	 0.058 
294.3 	 0.064 
294.35 	 0.069 
294.4 	 0.062 
294.45 	 0.058 
294.5 	 0.066 
294.55 	 0.067 
294.6 	 0.071 
294.65 	 0.076 
294.7 	 0.079 
294.75 	 0.073 
294.8 	 0.062 
294.85 	 0.061 
294.9 	 0.057 
294.95 	 0.048 
295.0 	 0.054 
295.05 	 0.059 
295.1 	 0.058 
295.15 	 0.059 
295.2 	 0.064 
295.25 	 0.065 
295.3 	 0.064 
295.35 	 0.076 
295.4 	 0.07 
295.45 	 0.061 
295.5 	 0.062 
295.55 	 0.07 
295.6 	 0.071 
295.65 	 0.076 
295.7 	 0.074 
295.75 	 0.062 
295.8 	 0.067 
295.85 	 0.064 
295.9 	 0.063 
295.95 	 0.06 
296.0 	 0.061 
296.05 	 0.055 
296.1 	 0.07 
296.15 	 0.068 
296.2 	 0.083 
296.25 	 0.08 
296.3 	 0.073 
296.35 	 0.08 
296.4 	 0.082 
296.45 	 0.072 
296.5 	 0.063 
296.55 	 0.061 
296.6 	 0.058 
296.65 	 0.067 
296.7 	 0.063 
296.75 	 0.055 
296.8 	 0.057 
296.85 	 0.068 
296.9 	 0.07 
296.95 	 0.064 
297.0 	 0.069 
297.05 	 0.073 
297.1 	 0.076 
297.15 	 0.076 
297.2 	 0.075 
297.25 	 0.082 
297.3 	 0.08 
297.35 	 0.082 
297.4 	 0.087 
297.45 	 0.086 
297.5 	 0.083 
297.55 	 0.079 
297.6 	 0.071 
297.65 	 0.067 
297.7 	 0.068 
297.75 	 0.073 
297.8 	 0.073 
297.85 	 0.07 
297.9 	 0.069 
297.95 	 0.067 
298.0 	 0.068 
298.05 	 0.062 
298.1 	 0.059 
298.15 	 0.07 
298.2 	 0.073 
298.25 	 0.077 
298.3 	 0.071 
298.35 	 0.064 
298.4 	 0.073 
298.45 	 0.075 
298.5 	 0.076 
298.55 	 0.082 
298.6 	 0.071 
298.65 	 0.062 
298.7 	 0.068 
298.75 	 0.07 
298.8 	 0.073 
298.85 	 0.07 
298.9 	 0.067 
298.95 	 0.068 
299.0 	 0.07 
299.05 	 0.069 
299.1 	 0.068 
299.15 	 0.074 
299.2 	 0.073 
299.25 	 0.065 
299.3 	 0.063 
299.35 	 0.069 
299.4 	 0.074 
299.45 	 0.083 
299.5 	 0.076 
299.55 	 0.074 
299.6 	 0.066 
299.65 	 0.073 
299.7 	 0.065 
299.75 	 0.067 
299.8 	 0.067 
299.85 	 0.068 
299.9 	 0.074 
299.95 	 0.071 
300.0 	 0.074 
300.05 	 0.073 
300.1 	 0.078 
300.15 	 0.062 
300.2 	 0.064 
300.25 	 0.074 
300.3 	 0.074 
300.35 	 0.077 
300.4 	 0.073 
300.45 	 0.082 
300.5 	 0.081 
300.55 	 0.085 
300.6 	 0.082 
300.65 	 0.087 
300.7 	 0.08 
300.75 	 0.078 
300.8 	 0.082 
300.85 	 0.086 
300.9 	 0.084 
300.95 	 0.077 
301.0 	 0.064 
301.05 	 0.061 
301.1 	 0.061 
301.15 	 0.065 
301.2 	 0.071 
301.25 	 0.076 
301.3 	 0.085 
301.35 	 0.08 
301.4 	 0.081 
301.45 	 0.077 
301.5 	 0.079 
301.55 	 0.078 
301.6 	 0.086 
301.65 	 0.08 
301.7 	 0.073 
301.75 	 0.081 
301.8 	 0.074 
301.85 	 0.085 
301.9 	 0.078 
301.95 	 0.078 
302.0 	 0.073 
302.05 	 0.067 
302.1 	 0.065 
302.15 	 0.066 
302.2 	 0.068 
302.25 	 0.077 
302.3 	 0.072 
302.35 	 0.067 
302.4 	 0.069 
302.45 	 0.071 
302.5 	 0.064 
302.55 	 0.067 
302.6 	 0.075 
302.65 	 0.066 
302.7 	 0.072 
302.75 	 0.073 
302.8 	 0.072 
302.85 	 0.078 
302.9 	 0.079 
302.95 	 0.084 
303.0 	 0.093 
303.05 	 0.088 
303.1 	 0.081 
303.15 	 0.074 
303.2 	 0.073 
303.25 	 0.07 
303.3 	 0.072 
303.35 	 0.069 
303.4 	 0.069 
303.45 	 0.066 
303.5 	 0.069 
303.55 	 0.069 
303.6 	 0.072 
303.65 	 0.072 
303.7 	 0.063 
303.75 	 0.065 
303.8 	 0.07 
303.85 	 0.069 
303.9 	 0.066 
303.95 	 0.075 
304.0 	 0.08 
304.05 	 0.079 
304.1 	 0.071 
304.15 	 0.059 
304.2 	 0.063 
304.25 	 0.069 
304.3 	 0.069 
304.35 	 0.064 
304.4 	 0.063 
304.45 	 0.069 
304.5 	 0.079 
304.55 	 0.069 
304.6 	 0.069 
304.65 	 0.073 
304.7 	 0.075 
304.75 	 0.075 
304.8 	 0.07 
304.85 	 0.072 
304.9 	 0.073 
304.95 	 0.07 
305.0 	 0.073 
305.05 	 0.07 
305.1 	 0.067 
305.15 	 0.062 
305.2 	 0.058 
305.25 	 0.056 
305.3 	 0.057 
305.35 	 0.057 
305.4 	 0.059 
305.45 	 0.063 
305.5 	 0.067 
305.55 	 0.079 
305.6 	 0.073 
305.65 	 0.073 
305.7 	 0.071 
305.75 	 0.07 
305.8 	 0.072 
305.85 	 0.065 
305.9 	 0.061 
305.95 	 0.058 
306.0 	 0.06 
306.05 	 0.068 
306.1 	 0.059 
306.15 	 0.067 
306.2 	 0.068 
306.25 	 0.071 
306.3 	 0.069 
306.35 	 0.071 
306.4 	 0.071 
306.45 	 0.072 
306.5 	 0.075 
306.55 	 0.075 
306.6 	 0.069 
306.65 	 0.074 
306.7 	 0.073 
306.75 	 0.069 
306.8 	 0.071 
306.85 	 0.072 
306.9 	 0.07 
306.95 	 0.073 
307.0 	 0.076 
307.05 	 0.062 
307.1 	 0.071 
307.15 	 0.074 
307.2 	 0.074 
307.25 	 0.067 
307.3 	 0.065 
307.35 	 0.066 
307.4 	 0.067 
307.45 	 0.068 
307.5 	 0.067 
307.55 	 0.068 
307.6 	 0.069 
307.65 	 0.072 
307.7 	 0.075 
307.75 	 0.076 
307.8 	 0.07 
307.85 	 0.069 
307.9 	 0.071 
307.95 	 0.069 
308.0 	 0.083 
308.05 	 0.084 
308.1 	 0.067 
308.15 	 0.064 
308.2 	 0.061 
308.25 	 0.065 
308.3 	 0.062 
308.35 	 0.066 
308.4 	 0.079 
308.45 	 0.074 
308.5 	 0.073 
308.55 	 0.074 
308.6 	 0.085 
308.65 	 0.079 
308.7 	 0.079 
308.75 	 0.07 
308.8 	 0.074 
308.85 	 0.073 
308.9 	 0.07 
308.95 	 0.064 
309.0 	 0.071 
309.05 	 0.068 
309.1 	 0.058 
309.15 	 0.069 
309.2 	 0.072 
309.25 	 0.072 
309.3 	 0.076 
309.35 	 0.073 
309.4 	 0.068 
309.45 	 0.065 
309.5 	 0.071 
309.55 	 0.072 
309.6 	 0.066 
309.65 	 0.069 
309.7 	 0.076 
309.75 	 0.078 
309.8 	 0.073 
309.85 	 0.064 
309.9 	 0.068 
309.95 	 0.065 
310.0 	 0.067 
310.05 	 0.066 
310.1 	 0.071 
310.15 	 0.07 
310.2 	 0.065 
310.25 	 0.065 
310.3 	 0.07 
310.35 	 0.072 
310.4 	 0.069 
310.45 	 0.07 
310.5 	 0.072 
310.55 	 0.077 
310.6 	 0.079 
310.65 	 0.073 
310.7 	 0.077 
310.75 	 0.075 
310.8 	 0.075 
310.85 	 0.072 
310.9 	 0.063 
310.95 	 0.06 
311.0 	 0.062 
311.05 	 0.08 
311.1 	 0.083 
311.15 	 0.076 
311.2 	 0.078 
311.25 	 0.069 
311.3 	 0.067 
311.35 	 0.068 
311.4 	 0.066 
311.45 	 0.064 
311.5 	 0.061 
311.55 	 0.066 
311.6 	 0.065 
311.65 	 0.074 
311.7 	 0.073 
311.75 	 0.074 
311.8 	 0.068 
311.85 	 0.07 
311.9 	 0.065 
311.95 	 0.062 
312.0 	 0.061 
312.05 	 0.063 
312.1 	 0.067 
312.15 	 0.07 
312.2 	 0.063 
312.25 	 0.062 
312.3 	 0.075 
312.35 	 0.067 
312.4 	 0.073 
312.45 	 0.073 
312.5 	 0.072 
312.55 	 0.086 
312.6 	 0.084 
312.65 	 0.078 
312.7 	 0.075 
312.75 	 0.077 
312.8 	 0.082 
312.85 	 0.076 
312.9 	 0.078 
312.95 	 0.074 
313.0 	 0.075 
313.05 	 0.075 
313.1 	 0.068 
313.15 	 0.073 
313.2 	 0.073 
313.25 	 0.066 
313.3 	 0.066 
313.35 	 0.08 
